X0	X1	X2	X3	X4	X5	X6	X7	X8	X9	Class	Distribution	Fitness
0	0	1	2	0	1	2	1	0	1	1	1	0.2676509821699553
0	2	0	2	1	0	2	1	2	2	1	1	0.2676509821699553
2	1	1	1	1	0	2	0	2	0	0	0	0.2787577637872421
2	2	0	0	1	1	1	2	1	1	1	1	0.2787577637872421
2	1	2	1	1	0	0	2	0	0	0	0	0.2787577637872421
1	0	0	2	0	0	2	2	0	1	0	0	0.2787577637872421
2	1	2	2	1	1	2	2	1	1	0	0	0.2787577637872421
0	2	1	2	1	2	1	0	2	0	0	0	0.2787577637872421
2	1	2	2	0	0	2	1	0	2	0	0	0.2787577637872421
0	1	2	2	2	2	0	1	2	0	0	0	0.2787577637872421
2	0	1	2	2	1	2	0	1	1	1	1	0.281107206654085
1	2	1	0	0	0	0	0	1	1	1	1	0.31816581626777507
0	0	0	0	1	1	1	1	0	1	1	1	0.31816581626777507
1	2	1	0	1	1	0	2	0	2	1	1	0.31816581626777507
0	2	0	1	0	1	0	0	2	2	1	1	0.31816581626777507
2	1	1	0	2	0	1	1	1	0	0	0	0.31816581626777507
0	1	1	1	1	0	1	1	0	2	0	0	0.31816581626777507
1	0	2	1	0	2	1	2	0	0	1	1	0.31816581626777507
0	0	2	0	0	0	0	2	1	2	0	0	0.31816581626777507
0	2	0	1	1	1	1	2	1	1	1	1	0.31816581626777507
2	0	2	1	0	0	1	0	2	0	0	0	0.31816581626777507
2	0	0	2	0	1	0	0	0	0	1	1	0.31816581626777507
2	0	2	2	1	0	1	2	1	1	0	0	0.31816581626777507
0	0	0	0	0	1	1	0	2	2	1	1	0.36766120185504636
2	0	2	1	0	1	1	1	2	1	1	1	0.36766120185504636
0	1	2	0	0	1	2	0	1	0	0	0	0.3856711151996341
1	0	2	2	1	0	0	0	2	2	0	0	0.3856711151996341
0	1	1	0	2	2	2	2	0	1	0	0	0.3856711151996341
2	0	2	1	2	1	0	1	1	1	1	1	0.3856711151996341
1	2	2	2	2	0	1	1	0	0	1	1	0.3856711151996341
2	0	0	2	0	0	0	1	0	1	0	0	0.3856711151996341
1	2	2	1	2	0	2	2	2	0	1	1	0.3856711151996341
2	0	1	2	0	1	2	1	1	1	1	1	0.4048987095718454
0	1	2	2	1	1	0	0	2	2	0	0	0.40976763536830957
2	0	1	0	1	2	0	0	0	1	1	1	0.40976763536830957
0	0	1	1	2	2	1	1	2	1	1	1	0.4120006248276158
0	1	0	2	2	0	1	1	0	0	0	0	0.42988854027237244
2	0	2	1	0	2	1	0	0	2	1	1	0.42988854027237244
0	1	0	1	1	1	0	1	2	1	0	0	0.42988854027237244
1	0	1	1	1	0	2	2	0	2	0	0	0.42988854027237244
1	1	0	2	0	2	1	0	1	1	0	0	0.42988854027237244
2	2	2	2	0	2	2	0	0	2	0	0	0.42988854027237244
2	0	2	1	1	1	0	2	1	0	1	1	0.4391759033841827
1	2	2	1	1	2	2	1	0	0	0	0	0.44359909933137914
1	2	0	0	1	1	2	2	2	2	1	1	0.44359909933137914
0	0	2	1	1	0	0	2	1	2	0	0	0.44359909933137914
0	0	0	1	2	0	0	2	2	0	0	0	0.4464591821515537
0	1	0	2	1	2	2	0	2	1	0	0	0.4464591821515537
0	2	1	0	1	2	1	0	1	1	0	0	0.4464591821515537
2	0	1	2	0	2	2	2	0	1	1	1	0.45167586381792363
1	1	2	0	2	0	0	0	0	2	0	0	0.45167586381792363
0	2	2	1	2	2	0	2	1	0	0	0	0.45167586381792363
0	2	2	2	1	1	0	1	0	1	1	1	0.45167586381792363
1	1	2	0	1	1	2	2	0	1	0	0	0.45167586381792363
1	2	2	0	2	1	0	1	2	1	1	1	0.45167586381792363
1	1	2	2	0	2	0	0	1	1	0	0	0.45167586381792363
1	0	0	2	0	0	2	2	0	2	0	0	0.45167586381792363
0	0	0	2	1	0	0	1	1	1	0	0	0.45167586381792363
2	1	2	1	2	2	0	1	0	2	0	0	0.45167586381792363
0	0	0	2	2	0	2	2	1	0	0	0	0.46263893919496957
0	1	2	1	0	0	0	0	0	0	0	0	0.46263893919496957
0	1	0	0	1	1	1	1	0	2	0	0	0.46263893919496957
0	2	0	0	0	1	1	0	1	1	1	1	0.46263893919496957
2	1	2	0	1	0	1	0	0	0	0	0	0.46263893919496957
0	1	0	2	2	2	0	0	1	1	0	0	0.46263893919496957
0	2	1	0	2	1	0	1	1	0	1	1	0.4722962079824652
