X0	X1	X2	X3	X4	X5	X6	X7	X8	X9	Class	Distribution	Fitness
0	0	2	2	0	2	1	1	1	2	1	1	0.014041339826791344
0	2	1	2	0	0	1	0	0	1	1	1	0.014041339826791344
2	2	2	2	2	0	1	1	1	1	1	1	0.03084392898663124
0	1	2	0	2	0	1	2	2	2	0	0	0.13617271011531729
1	2	1	0	0	2	1	1	2	0	0	0	0.18802748662764213
2	1	2	0	1	2	2	2	0	1	1	1	0.18802748662764213
1	1	2	1	2	0	2	1	0	2	0	0	0.18802748662764213
1	2	1	0	0	0	1	1	1	2	0	0	0.19662251179567614
1	0	0	0	0	2	2	0	0	0	0	0	0.19662251179567614
2	2	0	1	2	1	1	1	0	2	1	1	0.23077609474557792
1	2	2	2	2	2	2	0	0	0	0	0	0.2516326452337968
2	2	0	2	0	1	2	2	0	1	1	1	0.2516326452337968
2	1	0	2	2	1	0	1	0	2	0	0	0.2516326452337968
2	1	0	1	2	2	1	1	0	0	0	0	0.2516326452337968
0	1	0	1	1	0	1	2	0	0	1	1	0.2831651417149955
0	2	1	2	0	0	1	0	1	0	1	1	0.30009173066155537
0	0	0	2	0	0	2	0	0	2	1	1	0.30009173066155537
0	0	1	1	1	1	1	1	0	1	0	0	0.30009173066155537
1	2	0	2	1	1	0	1	0	0	1	1	0.3074391195835484
0	2	2	1	0	1	2	2	0	0	0	0	0.3074391195835484
1	2	0	0	0	0	0	0	2	1	1	1	0.3074391195835484
1	0	2	2	2	2	1	2	2	0	0	0	0.31432806791067114
2	0	1	2	2	2	0	1	1	2	1	1	0.31432806791067114
2	1	0	1	0	2	0	1	1	1	0	0	0.3195952757349846
1	1	0	0	0	2	2	2	2	0	1	1	0.3195952757349846
2	2	0	0	1	2	2	2	1	2	1	1	0.3195952757349846
2	0	1	0	2	2	1	1	0	1	0	0	0.3195952757349846
1	1	1	1	2	1	1	1	2	0	0	0	0.3195952757349846
0	0	1	1	2	2	0	0	1	0	0	0	0.3195952757349846
0	1	1	0	1	2	1	1	0	1	0	0	0.32065144492783515
1	0	0	2	0	0	0	2	1	2	1	1	0.32065144492783515
0	0	2	1	0	1	2	1	1	0	0	0	0.32065144492783515
1	2	0	1	0	0	1	2	0	2	0	0	0.32065144492783515
1	2	0	2	1	1	0	0	1	1	1	1	0.32065144492783515
2	2	1	0	0	1	2	1	0	1	1	1	0.3274759771633158
0	0	2	0	1	2	0	1	2	1	0	0	0.3274759771633158
2	1	1	0	1	1	1	2	2	1	1	1	0.3490963628925212
1	1	2	2	2	0	0	0	0	2	1	1	0.3490963628925212
2	1	1	1	0	2	2	2	0	0	1	1	0.3490963628925212
0	2	0	1	1	0	0	0	1	2	1	1	0.3490963628925212
1	1	1	2	0	1	0	1	0	1	1	1	0.3490963628925212
0	0	1	1	1	0	2	2	1	1	0	0	0.3490963628925212
2	1	2	2	0	1	0	2	1	1	1	1	0.3490963628925212
0	0	1	0	0	0	2	0	2	0	0	0	0.3490963628925212
0	0	2	0	1	2	2	2	0	1	1	1	0.3490963628925212
2	2	0	1	0	2	0	0	0	1	1	1	0.3490963628925212
1	2	2	0	2	2	2	1	0	1	0	0	0.3490963628925212
0	0	1	2	0	0	0	2	0	1	0	0	0.3490963628925212
1	0	2	0	0	2	0	0	1	0	1	1	0.3490963628925212
2	2	0	0	1	1	1	2	1	0	0	0	0.3490963628925212
1	1	1	0	2	2	2	2	0	1	0	0	0.3490963628925212
1	0	0	2	0	0	0	2	1	1	1	1	0.35395940062516873
2	1	2	0	2	1	1	2	1	0	0	0	0.35395940062516873
0	1	2	2	0	2	0	1	0	1	0	0	0.35395940062516873
2	0	1	2	1	2	0	1	0	0	0	0	0.35395940062516873
1	2	1	2	0	2	2	1	0	2	1	1	0.35395940062516873
0	1	1	0	1	1	2	1	0	0	0	0	0.35395940062516873
0	1	0	1	0	1	2	1	1	0	0	0	0.3581413531278085
1	1	2	1	0	1	1	0	0	0	1	1	0.3581413531278085
