X0	X1	X2	X3	X4	X5	X6	X7	X8	X9	Class	Distribution	Fitness
1	1	0	0	0	2	0	1	1	2	0	0.0	0.028252829578566008
0	1	1	2	1	0	1	2	1	0	0	0.0	0.028252829578566008
1	0	0	1	1	2	1	0	1	1	1	1.0	0.028252829578566008
0	1	2	0	2	0	0	0	1	1	0	0.0	0.028252829578566008
0	2	0	0	2	1	1	2	1	0	1	1.0	0.028252829578566008
2	1	1	0	1	1	0	1	1	0	1	1.0	0.028252829578566008
0	2	0	0	2	1	1	1	1	2	1	1.0	0.028252829578566008
2	2	2	0	2	0	1	0	2	2	1	1.0	0.03113147899162061
1	1	2	2	1	2	2	0	0	2	1	1.0	0.03113147899162061
2	2	2	0	2	2	0	2	0	1	0	0.0	0.03113147899162061
2	0	1	0	1	0	0	1	2	1	1	1.0	0.03113147899162061
2	2	0	1	2	2	1	1	0	1	0	0.0	0.03113147899162061
2	2	0	0	1	2	1	2	0	2	0	0.0	0.03904511289015267
0	2	2	0	2	1	2	1	0	1	1	1.0	0.03904511289015267
0	1	2	1	2	2	2	2	1	1	0	0.0	0.03904511289015267
1	2	1	1	0	2	0	0	0	0	0	0.0	0.03904511289015267
1	0	2	1	1	0	2	2	0	2	0	0.0	0.03904511289015267
2	0	1	2	1	1	2	2	0	2	0	0.0	0.044350743455638164
0	2	2	1	2	0	2	2	2	2	0	0.0	0.044350743455638164
1	2	2	0	1	0	0	2	1	1	0	0.0	0.044350743455638164
2	1	2	2	1	0	0	1	0	0	1	1.0	0.044350743455638164
1	2	0	0	1	0	1	1	0	0	0	0.0	0.044350743455638164
2	0	1	0	1	0	0	2	2	2	0	0.0	0.044350743455638164
2	0	1	2	0	1	0	0	1	0	1	1.0	0.044350743455638164
0	0	1	1	2	2	2	0	2	2	1	1.0	0.04566757535688515
1	1	2	1	2	0	2	0	2	1	1	1.0	0.04566757535688515
0	0	2	2	0	0	2	0	2	2	0	0.0	0.04566757535688515
1	1	2	0	1	0	1	0	0	2	0	0.0	0.04566757535688515
2	1	2	1	1	2	1	2	2	1	1	1.0	0.04566757535688515
0	2	1	2	2	1	1	1	2	0	1	1.0	0.04566757535688515
0	1	1	1	2	2	2	0	1	0	0	0.0	0.04566757535688515
1	0	1	1	1	1	1	0	1	0	0	0.0	0.04566757535688515
1	2	0	0	0	2	2	0	2	2	1	1.0	0.04566757535688515
0	2	0	0	0	1	1	1	1	1	0	0.0	0.04566757535688515
2	2	1	2	2	1	0	2	0	1	1	1.0	0.04566757535688515
2	2	1	0	1	1	1	2	2	0	0	0.0	0.04566757535688515
0	1	1	1	0	2	2	0	2	0	0	0.0	0.04566757535688515
2	0	2	0	0	0	1	1	0	1	0	0.0	0.04566757535688515
0	1	0	2	2	2	2	2	0	1	1	1.0	0.04566757535688515
0	0	1	2	1	0	0	1	1	1	1	1.0	0.04566757535688515
0	2	2	0	1	1	1	1	2	1	1	1.0	0.04566757535688515
2	2	0	1	1	1	0	0	1	2	0	0.0	0.04566757535688515
1	0	2	0	0	1	0	2	2	1	1	1.0	0.04566757535688515
0	2	0	1	1	1	2	1	2	2	0	0.0	0.04566757535688515
1	0	2	0	2	1	2	1	0	1	1	1.0	0.04566757535688515
1	0	2	1	1	1	1	0	0	1	1	1.0	0.04566757535688515
2	0	1	0	2	0	0	0	2	0	0	0.0	0.04566757535688515
1	1	2	2	1	2	1	0	2	2	1	1.0	0.04566757535688515
0	2	1	2	1	0	0	0	2	1	0	0.0	0.04566757535688515
0	2	0	1	0	1	0	2	0	0	0	0.0	0.052295935140996064
2	0	2	2	0	0	2	2	0	2	1	1.0	0.052295935140996064
1	0	2	0	1	1	1	2	0	0	0	0.0	0.052295935140996064
0	0	0	2	1	1	2	1	0	2	0	0.0	0.052295935140996064
0	1	1	2	0	1	0	2	0	2	1	1.0	0.052295935140996064
1	2	2	1	1	2	0	0	1	0	0	0.0	0.052295935140996064
1	1	1	1	2	1	1	0	0	2	1	1.0	0.052295935140996064
0	1	0	1	1	0	1	2	1	1	0	0.0	0.052295935140996064
0	2	1	1	2	1	1	2	1	2	0	0.0	0.052295935140996064
1	1	2	2	1	1	1	2	1	1	0	0.0	0.052295935140996064
1	0	1	0	2	2	1	0	1	0	0	0.0	0.052295935140996064
0	1	1	0	2	0	0	1	0	1	0	0.0	0.052295935140996064
0	0	1	1	0	2	1	0	1	2	1	1.0	0.052295935140996064
2	2	2	2	0	0	1	0	2	1	0	0.0	0.052295935140996064
1	1	1	0	1	2	2	0	0	2	0	0.0	0.052295935140996064
1	2	2	0	2	1	0	1	1	2	1	1.0	0.052295935140996064
0	1	1	0	1	2	1	2	2	1	1	1.0	0.052295935140996064
2	0	2	1	2	1	1	1	2	1	0	0.0	0.052295935140996064
2	0	2	0	1	1	0	2	2	1	0	0.0	0.052295935140996064
2	0	1	0	2	0	2	2	0	0	0	0.0	0.05432163803278711
1	1	1	1	2	2	2	2	2	2	1	1.0	0.05432163803278711
2	1	1	1	1	2	0	0	2	0	1	1.0	0.05432163803278711
0	0	1	0	0	2	2	0	2	1	1	1.0	0.05432163803278711
2	2	1	1	0	1	0	1	0	1	1	1.0	0.05432163803278711
2	1	0	1	2	2	1	1	0	1	0	0.0	0.05432163803278711
2	1	1	0	2	2	1	1	2	1	1	1.0	0.05432163803278711
2	0	1	2	2	1	0	2	2	0	0	0.0	0.05432163803278711
2	0	0	2	1	0	1	1	2	0	1	1.0	0.05432163803278711
1	2	2	0	2	2	1	1	1	1	0	0.0	0.05432163803278711
0	2	2	1	0	1	1	2	0	1	1	1.0	0.05432163803278711
2	1	2	0	0	0	1	1	2	2	1	1.0	0.05432163803278711
1	0	1	2	0	2	0	1	1	2	1	1.0	0.05432163803278711
1	0	2	2	1	1	1	2	2	2	0	0.0	0.05432163803278711
2	2	2	2	2	0	1	2	1	0	0	0.0	0.05432163803278711
0	2	0	1	2	0	2	1	0	2	0	0.0	0.05432163803278711
2	0	1	2	0	0	1	0	1	0	1	1.0	0.05432163803278711
0	2	2	0	1	1	1	2	1	0	1	1.0	0.05432163803278711
1	1	1	1	1	0	1	0	0	2	1	1.0	0.05432163803278711
2	2	0	2	1	1	2	2	1	1	1	1.0	0.05432163803278711
1	2	2	0	0	1	2	0	0	0	0	0.0	0.06284976314291657
2	0	2	2	2	1	1	2	2	2	1	1.0	0.06284976314291657
2	2	0	1	1	0	0	2	0	0	1	1.0	0.06284976314291657
2	2	1	2	1	0	0	2	0	0	0	0.0	0.06284976314291657
2	1	0	2	0	2	0	1	2	2	0	0.0	0.06284976314291657
2	2	2	2	1	2	2	1	0	0	0	0.0	0.06284976314291657
1	1	1	0	2	2	1	0	0	1	0	0.0	0.06284976314291657
2	2	2	0	1	1	0	0	1	1	0	1.0	0.06284976314291657
0	2	2	1	2	0	0	2	1	0	0	1.0	0.06284976314291657
2	1	0	2	2	0	2	0	2	0	0	1.0	0.07999217363907962
1	2	1	0	1	2	0	0	2	0	0	0.0	0.07999217363907962
0	1	0	0	0	0	0	1	1	2	0	1.0	0.07999217363907962
2	0	2	0	1	2	1	2	0	0	0	0.0	0.07999217363907962
1	1	1	1	2	2	1	2	1	1	0	1.0	0.07999217363907962
2	0	2	0	0	0	1	2	0	0	0	1.0	0.07999217363907962
1	2	2	1	1	1	2	2	0	1	0	1.0	0.07999217363907962
2	1	1	2	1	1	2	2	0	0	0	0.0	0.07999217363907962
1	0	2	1	1	1	0	2	0	2	0	0.0	0.07999217363907962
2	0	0	1	1	1	1	1	1	1	1	1.0	0.07999217363907962
1	2	2	2	2	0	1	0	2	0	0	0.0	0.07999217363907962
2	1	1	2	2	2	0	2	1	1	0	0.0	0.07999217363907962
0	0	1	0	2	2	2	0	2	0	1	1.0	0.07999217363907962
2	2	2	2	0	2	2	1	2	1	1	1.0	0.07999217363907962
1	0	0	0	1	1	1	1	0	1	1	1.0	0.07999217363907962
2	1	2	2	1	2	0	0	1	0	1	1.0	0.07999217363907962
1	2	2	1	2	0	0	0	0	2	0	0.0	0.07999217363907962
2	2	2	1	1	2	0	2	1	1	0	0.0	0.07999217363907962
0	0	0	2	0	2	2	1	0	1	0	0.0	0.07999217363907962
1	1	2	1	2	0	2	1	2	0	0	0.0	0.07999217363907962
1	0	2	0	0	0	1	0	2	2	0	0.0	0.07999217363907962
0	2	0	0	0	1	1	1	0	2	0	0.0	0.07999217363907962
2	2	2	1	0	0	2	1	2	0	1	1.0	0.07999217363907962
2	2	2	1	2	2	2	2	0	1	0	0.0	0.07999217363907962
2	2	1	2	2	1	1	2	0	1	1	1.0	0.07999217363907962
0	0	1	0	1	0	0	0	1	1	1	1.0	0.07999217363907962
1	0	0	2	2	2	0	2	1	1	0	0.0	0.07999217363907962
2	1	2	2	1	2	1	1	0	0	0	0.0	0.07999217363907962
1	2	0	0	0	0	0	2	2	1	1	1.0	0.07999217363907962
2	0	0	0	2	0	0	2	0	0	1	1.0	0.07999217363907962
1	2	0	0	0	1	0	2	1	2	1	1.0	0.07999217363907962
2	1	0	0	2	1	0	0	0	0	1	1.0	0.07999217363907962
0	0	0	2	0	1	1	1	1	0	1	1.0	0.07999217363907962
2	2	2	2	1	1	2	2	1	0	0	0.0	0.07999217363907962
1	1	2	0	0	0	2	1	1	2	1	1.0	0.07999217363907962
1	1	0	2	0	1	0	1	1	0	1	1.0	0.07999217363907962
1	2	1	2	1	1	2	2	0	2	1	1.0	0.1000141041406688
0	2	2	0	1	2	0	0	1	1	1	1.0	0.1000141041406688
0	0	2	0	2	2	0	2	2	1	1	1.0	0.1000141041406688
0	1	1	2	1	2	1	2	0	1	1	1.0	0.1000141041406688
1	2	0	1	2	1	2	2	1	1	0	0.0	0.1000141041406688
0	0	2	2	2	1	1	0	0	0	0	0.0	0.1000141041406688
0	0	0	2	1	2	0	1	1	0	0	0.0	0.13462296455802414
2	0	1	0	2	1	1	0	2	1	1	1.0	0.13462296455802414
1	1	0	1	0	1	1	2	0	1	1	1.0	0.13462296455802414
1	2	0	0	1	0	2	1	1	2	1	1.0	0.13462296455802414
0	0	1	1	1	0	2	1	2	1	0	0.0	0.13462296455802414
0	1	2	0	2	2	0	1	2	2	0	0.0	0.13462296455802414
1	1	0	0	1	2	1	0	1	2	0	0.0	0.13462296455802414
2	2	0	0	2	0	0	1	1	0	0	0.0	0.13462296455802414
2	2	0	2	2	0	0	0	2	2	1	1.0	0.13462296455802414
0	0	2	0	1	0	1	0	1	2	1	1.0	0.13462296455802414
1	1	0	2	0	1	2	1	0	1	1	1.0	0.13462296455802414
0	1	2	2	2	0	0	2	1	2	1	1.0	0.13462296455802414
0	0	0	1	0	1	1	1	1	2	1	1.0	0.13462296455802414
1	2	1	0	0	0	0	0	0	0	1	1.0	0.13462296455802414
0	1	2	0	0	0	2	1	2	0	0	0.0	0.13462296455802414
2	2	0	2	1	2	2	2	2	2	0	0.0	0.13462296455802414
2	1	0	1	2	1	1	2	2	2	1	1.0	0.13462296455802414
1	0	2	1	0	1	1	1	0	1	1	1.0	0.13462296455802414
2	2	2	0	0	0	1	1	0	2	1	1.0	0.13462296455802414
1	0	1	1	2	2	1	1	0	0	1	1.0	0.13462296455802414
0	0	2	2	1	2	1	2	2	1	0	0.0	0.13462296455802414
1	2	2	2	1	1	2	2	0	1	1	1.0	0.13462296455802414
0	2	0	2	0	2	1	2	2	2	1	1.0	0.13462296455802414
0	1	2	0	2	0	2	1	1	2	1	1.0	0.13462296455802414
2	1	1	0	0	2	0	0	1	1	1	1.0	0.13462296455802414
0	1	1	2	0	2	0	2	0	1	1	1.0	0.13462296455802414
1	1	1	2	2	1	1	1	0	0	1	1.0	0.13462296455802414
2	0	1	1	1	0	0	0	2	2	0	0.0	0.13462296455802414
1	2	0	2	0	2	1	1	2	1	0	0.0	0.13462296455802414
0	2	0	0	1	1	0	0	2	1	1	1.0	0.13462296455802414
1	0	1	0	0	2	0	0	1	2	1	1.0	0.13462296455802414
1	2	1	2	0	1	0	1	1	2	0	0.0	0.13462296455802414
2	2	0	0	0	1	2	1	0	1	0	0.0	0.13462296455802414
0	2	1	2	2	0	0	2	2	2	1	1.0	0.13462296455802414
1	2	2	0	1	1	2	0	1	2	1	1.0	0.13462296455802414
1	0	1	2	2	2	2	1	2	1	0	0.0	0.13462296455802414
0	0	1	0	1	2	0	2	1	1	0	0.0	0.13462296455802414
2	1	1	2	2	2	1	0	1	2	1	1.0	0.13462296455802414
2	2	2	1	0	0	0	1	2	2	1	1.0	0.13462296455802414
1	1	2	2	0	1	0	0	1	2	1	1.0	0.13462296455802414
0	1	2	2	0	1	1	1	1	1	0	0.0	0.13462296455802414
2	1	1	1	0	2	1	0	0	2	1	1.0	0.13462296455802414
0	0	1	0	1	2	2	2	2	2	0	0.0	0.13462296455802414
2	1	2	0	2	1	1	0	1	2	0	0.0	0.13462296455802414
2	0	0	2	0	2	1	1	1	0	1	1.0	0.13462296455802414
2	2	2	0	1	2	2	1	0	2	0	0.0	0.13462296455802414
1	1	2	0	2	2	0	0	2	0	0	0.0	0.13462296455802414
0	2	1	1	1	2	0	2	1	1	0	0.0	0.13462296455802414
1	2	2	0	2	2	2	0	2	1	1	1.0	0.13462296455802414
2	0	0	0	2	1	1	2	1	0	0	0.0	0.13462296455802414
0	2	0	1	0	0	2	2	1	2	1	1.0	0.13462296455802414
0	2	0	1	1	0	2	2	0	2	0	0.0	0.13462296455802414
2	2	1	2	0	0	1	2	1	2	1	1.0	0.13462296455802414
2	1	1	0	1	0	0	0	0	0	0	0.0	0.13462296455802414
2	2	1	2	1	0	0	0	2	2	0	0.0	0.13462296455802414
2	1	0	2	2	1	0	2	1	0	0	0.0	0.13462296455802414
2	2	1	0	0	1	0	2	1	1	0	0.0	0.13462296455802414
0	0	0	2	2	0	0	2	0	2	0	0.0	0.13462296455802414
1	2	1	2	1	2	0	1	0	0	0	0.0	0.13462296455802414
1	1	2	2	2	0	1	0	0	2	0	0.0	0.13462296455802414
0	1	0	0	0	2	0	0	2	2	1	1.0	0.13462296455802414
2	0	2	1	1	0	0	1	2	0	1	1.0	0.13462296455802414
0	2	0	0	0	0	2	2	2	0	0	0.0	
2	0	1	2	2	1	1	2	1	2	1	1.0	
2	2	1	0	0	0	0	0	0	1	1	1.0	
1	2	0	1	2	0	2	2	2	1	1	1.0	
0	1	1	2	2	2	0	0	2	2	1	1.0	
1	2	2	2	2	1	2	0	2	2	0	0.0	
1	1	1	2	1	1	1	1	1	1	1	1.0	
2	0	0	1	0	1	1	1	1	0	0	0.0	
0	0	1	1	2	1	2	1	1	0	0	0.0	
1	0	0	2	2	1	1	1	2	0	0	0.0	
2	2	2	0	1	1	0	2	0	2	1	1.0	
1	1	2	0	1	1	1	1	0	1	1	1.0	
1	1	1	1	2	2	0	1	0	2	1	1.0	
2	0	0	1	1	1	1	0	2	0	1	1.0	
0	2	2	2	2	1	1	0	0	0	0	0.0	
0	0	0	1	0	0	2	1	1	1	0	0.0	
0	0	2	0	0	1	1	0	2	1	1	1.0	
2	0	2	1	1	0	0	2	1	1	1	1.0	
1	0	2	2	2	0	0	2	2	1	1	1.0	
0	1	2	0	1	2	0	0	2	0	1	1.0	
1	0	0	2	2	2	2	0	2	0	0	0.0	
2	1	2	1	0	0	2	0	0	2	1	1.0	
1	2	1	1	2	1	1	0	1	0	0	0.0	
0	0	1	2	0	1	0	0	0	2	1	1.0	
1	2	0	2	1	2	1	1	2	0	1	1.0	
0	1	2	0	1	0	0	2	1	0	1	1.0	
2	2	1	2	2	2	2	2	2	0	0	0.0	
1	1	2	2	0	2	2	0	2	0	1	1.0	
1	1	0	2	2	0	1	2	1	2	1	1.0	
1	1	0	0	2	2	1	1	0	1	1	1.0	
2	2	0	0	1	0	1	1	2	0	1	1.0	
1	2	0	1	2	2	0	2	0	1	1	1.0	
0	1	2	1	1	1	1	1	2	2	0	0.0	
1	1	1	0	1	2	0	0	0	2	0	0.0	
1	1	1	1	1	1	2	2	0	1	0	0.0	
1	2	0	2	0	0	1	0	0	1	1	1.0	
2	0	0	2	0	1	2	0	1	0	0	0.0	
